Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,84341,-,-,-,34.13,-118.14,-8,240,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2019,9,11,3,30,0,0,0,15.5,16.6,971,93.09,145,0.2,0.14
2019,9,11,4,30,0,0,0,15.200000000000001,16.400000000000002,971,92.38,110,0.2,0.14
2019,9,11,5,30,14,3,3,15,16.900000000000002,972,88.72,110,0.30000000000000004,0.14
2019,9,11,6,30,426,62,144,14.700000000000001,18.400000000000002,972,79.03,67,0.4,0.14
2019,9,11,7,30,494,111,307,13.600000000000001,20.400000000000002,972,65.06,180,0.4,0.14
2019,9,11,8,30,135,225,303,12.600000000000001,22.6,973,53.34,323,0.5,0.14
2019,9,11,9,30,747,159,698,11.8,25,973,43.6,280,0.6000000000000001,0.14
2019,9,11,10,30,916,113,864,10.700000000000001,27.400000000000002,972,35.17,238,1.1,0.14
2019,9,11,11,30,930,114,919,9.5,29.200000000000003,972,29.240000000000002,225,2,0.14
2019,9,11,12,30,931,112,908,9,30,971,27.13,227,3,0.14
2019,9,11,13,30,914,106,828,9.200000000000001,30,970,27.43,232,3.5,0.14
2019,9,11,14,30,870,100,686,9.5,29.400000000000002,970,28.87,237,3.8000000000000003,0.14
2019,9,11,15,30,796,90,499,9.9,29,970,30.400000000000002,239,3.8000000000000003,0.14
2019,9,11,16,30,656,71,283,10.5,26.3,970,37.15,245,3.7,0.14
2019,9,11,17,30,348,38,77,11.700000000000001,23.5,970,47.61,250,3.2,0.14
2019,9,11,18,30,0,0,0,13.4,21.400000000000002,971,60.44,256,2.3000000000000003,0.14
2019,9,11,19,30,0,0,0,14.200000000000001,20.5,971,67.09,249,1.4000000000000001,0.14
2019,9,11,20,30,0,0,0,14.100000000000001,19.900000000000002,972,69.16,218,0.8,0.14
2019,9,11,21,30,0,0,0,13.8,19.3,972,70.49,186,0.7000000000000001,0.14
2019,9,11,22,30,0,0,0,13.4,18.900000000000002,972,70.39,160,0.5,0.14
2019,9,11,23,30,0,0,0,12.8,18.7,972,68.39,101,0.30000000000000004,0.14
2019,9,12,0,30,0,0,0,11.9,18.5,972,65.23,45,0.5,0.14
2019,9,12,1,30,0,0,0,11,18.400000000000002,972,61.99,29,0.8,0.14
2019,9,12,2,30,0,0,0,10.200000000000001,18.400000000000002,972,58.94,25,0.9,0.14
2019,9,12,3,30,0,0,0,9.5,18.400000000000002,972,56,24,0.9,0.14
2019,9,12,4,30,0,0,0,8.9,18.5,972,53.59,22,0.8,0.14
2019,9,12,5,30,22,4,3,8.6,19.6,972,49.120000000000005,185,0.6000000000000001,0.14
2019,9,12,6,30,533,48,149,8.700000000000001,22.6,973,41.06,188,0.5,0.14
2019,9,12,7,30,752,72,368,9,26.1,973,34.01,73,0.6000000000000001,0.14
2019,9,12,8,30,854,86,577,8.200000000000001,29,973,27.16,133,1,0.14
2019,9,12,9,30,915,93,751,7.300000000000001,30.900000000000002,973,22.95,161,1.6,0.14
2019,9,12,10,30,950,96,872,7.2,32,973,21.42,183,1.9000000000000001,0.14
2019,9,12,11,30,959,100,927,7.300000000000001,32.7,972,20.61,199,2.1,0.14
2019,9,12,12,30,953,101,913,7.300000000000001,33,972,20.3,213,2.4000000000000004,0.14
2019,9,12,13,30,932,100,832,7,32.9,971,20.080000000000002,224,2.6,0.14
2019,9,12,14,30,891,95,691,7.1000000000000005,32.300000000000004,971,20.89,235,2.7,0.14
2019,9,12,15,30,819,84,501,7,31.900000000000002,970,21.22,240,2.7,0.14
2019,9,12,16,30,681,68,284,6.800000000000001,29.3,971,24.3,258,2.4000000000000004,0.14
2019,9,12,17,30,358,36,75,7.2,26.400000000000002,971,29.54,275,2,0.14
2019,9,12,18,30,0,0,0,7.9,24.400000000000002,971,34.93,297,1.7000000000000002,0.14
2019,9,12,19,30,0,0,0,8.4,23.8,972,37.32,318,1.4000000000000001,0.14
2019,9,12,20,30,0,0,0,8.5,23.400000000000002,972,38.52,335,1,0.14
2019,9,12,21,30,0,0,0,8.200000000000001,23.200000000000003,972,38.35,345,0.8,0.14
2019,9,12,22,30,0,0,0,8,23,972,38.22,175,0.7000000000000001,0.14
2019,9,12,23,30,0,0,0,7.800000000000001,22.700000000000003,972,38.35,4,0.8,0.14
2019,9,13,0,30,0,0,0,7.5,22.3,972,38.43,10,1,0.14
2019,9,13,1,30,0,0,0,7.2,21.8,972,38.93,12,1.2000000000000002,0.14
2019,9,13,2,30,0,0,0,7.1000000000000005,21.400000000000002,971,39.64,13,1.3,0.14
2019,9,13,3,30,0,0,0,7.2,21,972,40.85,14,1.3,0.14
2019,9,13,4,30,0,0,0,7.1000000000000005,20.700000000000003,972,41.37,15,1.3,0.14
2019,9,13,5,30,21,3,2,6.800000000000001,21.700000000000003,972,38.160000000000004,15,1.2000000000000002,0.14
2019,9,13,6,30,529,48,147,6.6000000000000005,25,973,30.8,19,1.4000000000000001,0.14
2019,9,13,7,30,751,72,366,6.300000000000001,29,973,23.900000000000002,16,1.5,0.14
2019,9,13,8,30,852,88,575,5.9,31.900000000000002,973,19.6,167,0.9,0.14
2019,9,13,9,30,907,96,746,5.7,33.6,972,17.62,296,0.8,0.14
2019,9,13,10,30,937,102,865,6.2,34.5,972,17.330000000000002,259,1.2000000000000002,0.14
2019,9,13,11,30,946,106,919,6.800000000000001,35,971,17.51,245,1.7000000000000002,0.14
2019,9,13,12,30,944,106,907,7.2,35.2,970,17.85,243,2.3000000000000003,0.14
2019,9,13,13,30,929,101,827,7.300000000000001,35,970,18.2,247,2.8000000000000003,0.14
2019,9,13,14,30,887,95,685,7.1000000000000005,34.5,969,18.5,253,3.2,0.14
2019,9,13,15,30,813,85,495,7,34.1,969,18.7,256,3.2,0.14
2019,9,13,16,30,674,67,278,7,31.400000000000002,969,21.85,270,3,0.14
2019,9,13,17,30,348,35,71,7.800000000000001,28.400000000000002,970,27.37,283,2.5,0.14
2019,9,13,18,30,0,0,0,8.4,26.400000000000002,970,31.96,295,2.1,0.14
2019,9,13,19,30,0,0,0,8.5,26,970,33.08,309,1.7000000000000002,0.14
2019,9,13,20,30,0,0,0,8.200000000000001,25.900000000000002,971,32.53,328,1.2000000000000002,0.14
2019,9,13,21,30,0,0,0,7.800000000000001,25.6,971,32.26,176,0.8,0.14
2019,9,13,22,30,0,0,0,7.7,25,971,33.12,29,0.7000000000000001,0.14
2019,9,13,23,30,0,0,0,8,24.1,971,35.75,49,0.6000000000000001,0.14
2019,9,14,0,30,0,0,0,8.3,23.1,971,38.800000000000004,49,0.7000000000000001,0.14
2019,9,14,1,30,0,0,0,8.5,22.3,971,41.33,43,0.9,0.14
2019,9,14,2,30,0,0,0,8.5,21.6,971,43.06,40,1.1,0.14
2019,9,14,3,30,0,0,0,8.4,21.3,971,43.51,39,1.1,0.14
2019,9,14,4,30,0,0,0,8.1,21.200000000000003,971,43.04,40,1.2000000000000002,0.14
2019,9,14,5,30,18,3,2,7.6000000000000005,22.200000000000003,971,39.02,44,1.1,0.14
2019,9,14,6,30,508,50,144,7,25,972,31.580000000000002,51,1.3,0.14
2019,9,14,7,30,735,76,362,6.4,28.400000000000002,972,24.78,73,1.2000000000000002,0.14
2019,9,14,8,30,810,102,563,5.6000000000000005,31.400000000000002,972,19.73,151,0.9,0.14
2019,9,14,9,30,909,99,748,4.9,33.4,972,16.8,217,1.4000000000000001,0.14
2019,9,14,10,30,923,112,861,5.2,34.300000000000004,971,16.38,222,2,0.14
2019,9,14,11,30,946,110,920,5.9,34.7,971,16.8,223,2.5,0.14
2019,9,14,12,30,957,104,912,6.5,34.800000000000004,970,17.42,228,2.7,0.14
2019,9,14,13,30,938,100,830,6.9,34.6,969,18.05,233,3,0.14
2019,9,14,14,30,899,93,687,7.2,34,969,19.04,239,3,0.14
2019,9,14,15,30,828,83,497,7.4,33.6,969,19.77,241,3,0.14
2019,9,14,16,30,688,65,277,7.5,30.8,969,23.41,253,2.3000000000000003,0.14
2019,9,14,17,30,355,34,69,8,27.5,969,29.3,271,1.6,0.14
2019,9,14,18,30,0,0,0,8.9,25.5,970,34.89,290,1.2000000000000002,0.14
2019,9,14,19,30,0,0,0,9.200000000000001,25.400000000000002,970,35.92,305,0.8,0.14
2019,9,14,20,30,0,0,0,9.1,25.5,970,35.51,184,0.30000000000000004,0.14
2019,9,14,21,30,0,0,0,9,25.1,970,36.15,97,0.2,0.14
2019,9,14,22,30,0,0,0,9,24.5,970,37.300000000000004,144,0.30000000000000004,0.14
2019,9,14,23,30,0,0,0,9.3,23.900000000000002,970,39.6,132,0.30000000000000004,0.14
2019,9,15,0,30,0,0,0,9.5,23.400000000000002,970,41.410000000000004,98,0.5,0.14
2019,9,15,1,30,0,0,0,9.4,23,969,42.01,84,0.8,0.14
2019,9,15,2,30,0,0,0,8.8,22.6,969,41.33,88,1,0.14
2019,9,15,3,30,0,0,0,8.1,22.400000000000002,969,39.82,100,1,0.14
2019,9,15,4,30,0,0,0,7.5,22,969,39.22,114,0.9,0.14
2019,9,15,5,30,20,3,2,7.2,22,969,38.550000000000004,120,0.8,0.14
2019,9,15,6,30,238,62,105,7.2,23.400000000000002,970,35.43,118,1,0.14
2019,9,15,7,30,311,140,260,7.300000000000001,25.900000000000002,970,30.63,128,1.4000000000000001,0.14
2019,9,15,8,30,199,248,361,7.2,28.3,970,26.45,153,1.7000000000000002,0.14
2019,9,15,9,30,445,273,589,6.7,30.200000000000003,970,22.82,177,2.2,0.14
2019,9,15,10,30,709,210,783,6.7,31.1,969,21.740000000000002,195,2.7,0.14
2019,9,15,11,30,434,353,723,7.2,30.900000000000002,969,22.81,209,3,0.14
2019,9,15,12,30,526,301,743,7.7,29.900000000000002,969,24.97,223,3.1,0.14
2019,9,15,13,30,368,331,616,7.9,28.900000000000002,968,26.82,236,3,0.14
2019,9,15,14,30,372,270,514,8.200000000000001,28.1,968,28.55,244,2.7,0.14
2019,9,15,15,30,332,189,353,8.3,27.900000000000002,968,29.060000000000002,246,2.6,0.14
2019,9,15,16,30,288,107,194,8.3,26.200000000000003,968,32.22,248,1.9000000000000001,0.14
2019,9,15,17,30,74,34,41,8.9,23.700000000000003,968,39.06,254,1.3,0.14
2019,9,15,18,30,0,0,0,10.4,22.1,968,47.43,256,0.8,0.14
2019,9,15,19,30,0,0,0,11.200000000000001,21.6,969,51.7,212,0.4,0.14
2019,9,15,20,30,0,0,0,11.3,21.400000000000002,969,52.71,155,0.4,0.14
2019,9,15,21,30,0,0,0,11.3,21.200000000000003,969,53.1,143,0.6000000000000001,0.14
2019,9,15,22,30,0,0,0,11.200000000000001,21,969,53.660000000000004,149,0.7000000000000001,0.14
2019,9,15,23,30,0,0,0,11.3,20.8,969,54.58,159,0.6000000000000001,0.14
2019,9,16,0,30,0,0,0,11.4,20.3,969,56.7,160,0.6000000000000001,0.14
2019,9,16,1,30,0,0,0,11.700000000000001,19.5,969,60.81,143,0.6000000000000001,0.14
2019,9,16,2,30,0,0,0,12.100000000000001,18.8,969,65.22,119,0.8,0.14
2019,9,16,3,30,0,0,0,12.3,18.400000000000002,969,67.61,107,1,0.14
2019,9,16,4,30,0,0,0,12.200000000000001,18.1,969,68.60000000000001,103,1.1,0.14
2019,9,16,5,30,12,2,2,11.9,19,970,63.57,102,1.3,0.14
2019,9,16,6,30,67,62,74,11.4,21.3,970,53.38,114,1.7000000000000002,0.14
2019,9,16,7,30,221,112,197,9.9,24,971,40.800000000000004,141,2.2,0.14
2019,9,16,8,30,629,144,499,7.9,26.1,971,31.52,167,2.5,0.14
2019,9,16,9,30,805,128,698,7.6000000000000005,27.6,971,28.28,188,2.8000000000000003,0.14
2019,9,16,10,30,808,154,805,8,28.5,970,27.6,204,3,0.14
2019,9,16,11,30,763,189,837,8.3,28.900000000000002,970,27.55,217,3.2,0.14
2019,9,16,12,30,815,148,830,8.5,28.6,970,28.34,228,3.4000000000000004,0.14
2019,9,16,13,30,725,151,709,8.6,27.8,969,29.86,237,3.4000000000000004,0.14
2019,9,16,14,30,461,216,516,8.6,26.8,969,31.82,241,3.3000000000000003,0.14
2019,9,16,15,30,731,97,456,8.6,26.400000000000002,969,32.56,242,3.2,0.14
2019,9,16,16,30,558,73,239,8.6,24.6,969,36.11,238,2.7,0.14
2019,9,16,17,30,245,30,52,9,22.200000000000003,969,42.96,243,2.1,0.14
2019,9,16,18,30,0,0,0,11,20.1,970,55.910000000000004,250,1.4000000000000001,0.14
2019,9,16,19,30,0,0,0,12.600000000000001,19,970,66.36,241,0.6000000000000001,0.14
2019,9,16,20,30,0,0,0,13.100000000000001,18.3,970,71.91,160,0.30000000000000004,0.14
2019,9,16,21,30,0,0,0,13.200000000000001,17.7,970,75.04,95,0.6000000000000001,0.14
2019,9,16,22,30,0,0,0,13,17.3,970,76.03,105,0.9,0.14
2019,9,16,23,30,0,0,0,12.700000000000001,17,970,75.94,113,1,0.14
2019,9,17,0,30,0,0,0,12.5,16.8,970,75.54,120,1,0.14
2019,9,17,1,30,0,0,0,12.5,16.6,970,76.55,126,0.9,0.14
2019,9,17,2,30,0,0,0,12.700000000000001,16.3,970,79.17,127,0.9,0.14
2019,9,17,3,30,0,0,0,13,16.1,971,81.61,121,0.9,0.14
2019,9,17,4,30,0,0,0,13.200000000000001,15.700000000000001,971,84.87,111,1,0.14
2019,9,17,5,30,12,2,2,13.3,16.3,972,82.28,99,1.2000000000000002,0.14
2019,9,17,6,30,478,50,135,13.200000000000001,18.6,972,70.83,90,1.5,0.14
2019,9,17,7,30,722,78,353,12.700000000000001,21.5,972,57.32,92,1.3,0.14
2019,9,17,8,30,839,92,563,9.8,24.1,972,40.35,128,0.9,0.14
2019,9,17,9,30,906,98,737,7.4,26.1,972,30.45,185,1,0.14
2019,9,17,10,30,944,100,857,6.4,27.700000000000003,971,25.97,217,1.7000000000000002,0.14
2019,9,17,11,30,952,103,908,6.1000000000000005,28.700000000000003,971,23.86,226,2.5,0.14
2019,9,17,12,30,949,102,893,6.300000000000001,29.1,970,23.66,231,3.1,0.14
2019,9,17,13,30,927,98,808,6.800000000000001,29,970,24.7,235,3.5,0.14
2019,9,17,14,30,885,91,664,7.300000000000001,28.3,969,26.64,239,3.8000000000000003,0.14
2019,9,17,15,30,808,81,474,7.800000000000001,27.900000000000002,969,28.09,241,3.9000000000000004,0.14
2019,9,17,16,30,655,64,256,8.4,25.200000000000003,969,34.45,245,3.8000000000000003,0.14
2019,9,17,17,30,295,30,55,9.8,22.400000000000002,969,44.74,249,3.2,0.14
2019,9,17,18,30,0,0,0,11.9,20.1,970,59.25,258,2.3000000000000003,0.14
2019,9,17,19,30,0,0,0,13,19.1,970,67.71000000000001,265,1.6,0.14
2019,9,17,20,30,0,0,0,13.200000000000001,18.7,970,70.19,263,1,0.14
2019,9,17,21,30,0,0,0,13,18.7,970,69.55,246,0.6000000000000001,0.14
2019,9,17,22,30,0,0,0,12.8,18.5,970,69.58,202,0.4,0.14
2019,9,17,23,30,0,0,0,12.700000000000001,18.1,970,70.73,159,0.4,0.14
2019,9,18,0,30,0,0,0,12.700000000000001,17.7,970,72.29,143,0.6000000000000001,0.14
2019,9,18,1,30,0,0,0,12.8,17.2,969,75.45,139,0.7000000000000001,0.14
2019,9,18,2,30,0,0,0,13.200000000000001,16.8,969,79.21000000000001,135,0.8,0.14
2019,9,18,3,30,0,0,0,13.5,16.3,969,83.41,129,0.8,0.14
2019,9,18,4,30,0,0,0,13.700000000000001,16,970,86.31,119,0.8,0.14
2019,9,18,5,30,12,3,2,13.8,16.5,970,84.06,110,0.9,0.14
2019,9,18,6,30,491,49,135,13.8,18.6,971,73.56,113,1,0.14
2019,9,18,7,30,737,74,353,12.700000000000001,21.5,971,57.1,160,0.9,0.14
2019,9,18,8,30,852,86,562,9.9,24.1,971,40.68,213,1.1,0.14
2019,9,18,9,30,913,92,733,8.5,26,971,33,229,1.8,0.14
2019,9,18,10,30,943,97,850,8.5,27.3,970,30.650000000000002,233,2.6,0.14
2019,9,18,11,30,952,100,902,8.5,28.200000000000003,970,28.98,233,3.2,0.14
2019,9,18,12,30,949,100,887,8.700000000000001,28.400000000000002,969,29.12,234,3.7,0.14
2019,9,18,13,30,933,94,805,8.9,28.200000000000003,969,29.84,235,3.9000000000000004,0.14
2019,9,18,14,30,894,88,663,8.8,27.5,968,30.95,236,3.8000000000000003,0.14
2019,9,18,15,30,821,78,473,8.9,27,968,31.94,236,3.8000000000000003,0.14
2019,9,18,16,30,673,61,255,9,24.200000000000003,969,38,244,3.3000000000000003,0.14
2019,9,18,17,30,303,29,53,9.4,21.6,969,45.89,254,2.4000000000000004,0.14
2019,9,18,18,30,0,0,0,10.8,19.5,969,57.2,273,1.4000000000000001,0.14
2019,9,18,19,30,0,0,0,11.9,18.400000000000002,969,65.9,294,0.8,0.14
2019,9,18,20,30,0,0,0,12.600000000000001,17.7,969,72.16,301,0.4,0.14
2019,9,18,21,30,0,0,0,13.200000000000001,17.2,969,77.15,239,0.2,0.14
2019,9,18,22,30,0,0,0,13.600000000000001,16.8,969,81.61,174,0.30000000000000004,0.14
2019,9,18,23,30,0,0,0,14.100000000000001,16.400000000000002,969,86.2,168,0.5,0.14
2019,9,19,0,30,0,0,0,14.600000000000001,16,969,91.17,167,0.5,0.14
2019,9,19,1,30,0,0,0,14.9,15.9,969,94.08,171,0.5,0.14
2019,9,19,2,30,0,0,0,15.200000000000001,16.1,969,94.57000000000001,180,0.5,0.14
2019,9,19,3,30,0,0,0,15.4,16.2,969,94.99,186,0.5,0.14
2019,9,19,4,30,0,0,0,15.4,16.2,969,95,190,0.6000000000000001,0.14
2019,9,19,5,30,0,0,0,15.4,16.6,969,92.57000000000001,190,0.7000000000000001,0.14
2019,9,19,6,30,348,60,120,15.200000000000001,17.900000000000002,970,84.2,195,0.8,0.14
2019,9,19,7,30,470,110,287,14.600000000000001,19.6,970,72.93,218,0.9,0.14
2019,9,19,8,30,617,148,491,13.9,21.6,970,61.54,238,1.4000000000000001,0.14
2019,9,19,9,30,881,104,720,13.100000000000001,23.400000000000002,969,52.370000000000005,245,2.2,0.14
2019,9,19,10,30,935,99,843,12.200000000000001,24.900000000000002,969,45.22,246,2.9000000000000004,0.14
2019,9,19,11,30,947,102,896,11.4,26,968,40.21,244,3.5,0.14
2019,9,19,12,30,943,101,880,10.8,26.5,968,37.44,242,4.1000000000000005,0.14
2019,9,19,13,30,599,219,673,10.5,26.400000000000002,967,36.78,241,4.5,0.14
2019,9,19,14,30,876,93,652,10.5,25.700000000000003,967,38.57,241,4.7,0.14
2019,9,19,15,30,794,84,462,10.8,25.200000000000003,967,40.300000000000004,242,4.6000000000000005,0.14
2019,9,19,16,30,622,68,244,11,22.900000000000002,967,47.03,246,3.9000000000000004,0.14
2019,9,19,17,30,228,30,47,11.600000000000001,20.5,967,56.49,247,3.1,0.14
2019,9,19,18,30,0,0,0,12.700000000000001,18.6,967,68.62,250,2.5,0.14
2019,9,19,19,30,0,0,0,13.4,17.900000000000002,968,74.97,256,2.1,0.14
2019,9,19,20,30,0,0,0,13.600000000000001,17.7,968,76.87,259,1.6,0.14
2019,9,19,21,30,0,0,0,13.700000000000001,17.400000000000002,968,78.82000000000001,258,1,0.14
2019,9,19,22,30,0,0,0,13.8,17.1,968,80.83,250,0.6000000000000001,0.14
2019,9,19,23,30,0,0,0,13.9,16.7,968,83.71000000000001,215,0.30000000000000004,0.14
2019,9,20,0,30,0,0,0,14.100000000000001,16.2,968,87.4,171,0.30000000000000004,0.14
2019,9,20,1,30,0,0,0,14.200000000000001,15.700000000000001,968,90.98,160,0.5,0.14
2019,9,20,2,30,0,0,0,14.4,15.200000000000001,968,95.10000000000001,163,0.6000000000000001,0.14
2019,9,20,3,30,0,0,0,14.600000000000001,14.8,969,98.84,155,0.6000000000000001,0.14
2019,9,20,4,30,0,0,0,14.5,14.5,969,100,131,0.4,0.14
2019,9,20,5,30,0,0,0,14.4,15,969,96.43,79,0.6000000000000001,0.14
2019,9,20,6,30,439,52,126,14,16.900000000000002,970,82.92,35,1.3,0.14
2019,9,20,7,30,635,85,322,12.8,19.700000000000003,970,64.35,34,1.8,0.14
2019,9,20,8,30,543,168,468,10.4,22.6,970,46.03,44,1.6,0.14
2019,9,20,9,30,901,97,724,8.5,25.1,969,34.93,43,0.8,0.14
2019,9,20,10,30,933,103,842,7.4,27,969,28.94,145,0.4,0.14
2019,9,20,11,30,946,107,897,6.4,28.3,969,25.080000000000002,245,0.8,0.14
2019,9,20,12,30,941,107,880,5.7,29,968,22.89,238,1.5,0.14
2019,9,20,13,30,915,104,793,5.4,29,968,22.45,237,2.3000000000000003,0.14
2019,9,20,14,30,868,98,648,5.5,28.3,967,23.52,237,3,0.14
2019,9,20,15,30,785,86,456,6.2,27.8,967,25.43,238,3.3000000000000003,0.14
2019,9,20,16,30,616,66,238,7.1000000000000005,24.700000000000003,967,32.4,246,3.5,0.15
2019,9,20,17,30,221,28,43,8.5,21.8,968,42.6,254,3,0.15
2019,9,20,18,30,0,0,0,10.3,19.8,969,54.38,263,2.4000000000000004,0.15
2019,9,20,19,30,0,0,0,11.3,19.400000000000002,969,59.38,265,1.5,0.15
2019,9,20,20,30,0,0,0,11.5,19.3,969,60.7,231,0.7000000000000001,0.15
2019,9,20,21,30,0,0,0,11.700000000000001,18.8,969,63.51,174,0.5,0.15
2019,9,20,22,30,0,0,0,12.100000000000001,18.2,969,67.45,144,0.7000000000000001,0.15
2019,9,20,23,30,0,0,0,12.4,17.7,970,71.03,137,0.7000000000000001,0.15
2019,9,21,0,30,0,0,0,12.5,17.2,970,74.09,128,0.7000000000000001,0.15
2019,9,21,1,30,0,0,0,12.5,16.7,969,76.27,112,0.7000000000000001,0.15
2019,9,21,2,30,0,0,0,12.3,16.400000000000002,969,76.62,92,0.8,0.15
2019,9,21,3,30,0,0,0,11.8,16.1,969,75.83,74,0.9,0.15
2019,9,21,4,30,0,0,0,11.200000000000001,15.9,969,73.47,63,1.1,0.15
2019,9,21,5,30,0,0,0,10.4,16.6,970,66.72,54,1.2000000000000002,0.15
2019,9,21,6,30,464,47,125,9.600000000000001,19.200000000000003,970,53.730000000000004,49,1.6,0.15
2019,9,21,7,30,716,73,339,9.4,22.8,970,42.52,50,1.6,0.15
2019,9,21,8,30,833,89,548,8.5,26.200000000000003,970,32.71,68,0.9,0.15
2019,9,21,9,30,903,94,720,6.7,28.5,970,25.28,131,0.5,0.15
2019,9,21,10,30,944,94,839,6.300000000000001,29.900000000000002,969,22.67,196,0.7000000000000001,0.15
2019,9,21,11,30,951,99,890,6.300000000000001,30.8,969,21.55,221,1.1,0.15
2019,9,21,12,30,944,101,873,6.5,31.3,968,21.25,234,1.5,0.15
2019,9,21,13,30,925,97,790,6.6000000000000005,31.3,967,21.32,244,1.9000000000000001,0.15
2019,9,21,14,30,881,92,646,6.5,30.900000000000002,967,21.69,252,2.1,0.15
2019,9,21,15,30,800,81,454,6.4,30.6,966,21.87,255,2.2,0.15
2019,9,21,16,30,642,62,238,6.4,27.900000000000002,967,25.54,264,2.3000000000000003,0.14
2019,9,21,17,30,230,25,40,7.300000000000001,25.1,967,32.05,275,2.2,0.14
2019,9,21,18,30,0,0,0,8.3,23.1,968,38.85,299,1.7000000000000002,0.14
2019,9,21,19,30,0,0,0,8.4,22,968,41.61,160,1.1,0.14
2019,9,21,20,30,0,0,0,8.1,21.400000000000002,969,42.27,26,0.7000000000000001,0.14
2019,9,21,21,30,0,0,0,7.6000000000000005,21.1,969,41.75,63,0.8,0.14
2019,9,21,22,30,0,0,0,7.5,20.6,969,42.72,85,0.9,0.14
2019,9,21,23,30,0,0,0,7.7,20.200000000000003,969,44.32,93,1.1,0.14
2019,9,22,0,30,0,0,0,7.7,20,969,45.11,88,1.1,0.14
2019,9,22,1,30,0,0,0,7.6000000000000005,20,969,44.81,72,1.2000000000000002,0.14
2019,9,22,2,30,0,0,0,7.1000000000000005,19.8,969,43.82,60,1.3,0.14
2019,9,22,3,30,0,0,0,6.1000000000000005,19.8,969,40.92,59,1.3,0.14
2019,9,22,4,30,0,0,0,4.800000000000001,20,969,36.88,63,1.4000000000000001,0.14
2019,9,22,5,30,0,0,0,3.6,20.700000000000003,969,32.38,71,1.4000000000000001,0.14
2019,9,22,6,30,67,53,64,2.8000000000000003,22.700000000000003,969,27.1,80,1.5,0.14
2019,9,22,7,30,353,128,258,2.8000000000000003,25.1,970,23.42,93,1.8,0.14
2019,9,22,8,30,433,194,431,4.3,26.8,970,23.66,121,2.1,0.14
2019,9,22,9,30,451,262,573,7,28.1,970,26.32,148,2.4000000000000004,0.14
2019,9,22,10,30,512,286,688,8,28.8,970,27.09,159,2.5,0.14
2019,9,22,11,30,516,307,734,8.1,29,970,27,166,2.4000000000000004,0.14
2019,9,22,12,30,336,368,641,7.9,29.1,969,26.52,177,2.2,0.14
2019,9,22,13,30,810,139,742,7.5,29.5,969,25.22,189,2.1,0.14
2019,9,22,14,30,623,169,558,7.2,29.900000000000002,969,24.14,194,2.2,0.14
2019,9,22,15,30,784,79,441,7.2,30.1,969,23.78,194,2.2,0.14
2019,9,22,16,30,635,58,229,7.6000000000000005,27.700000000000003,969,28.17,194,1.8,0.14
2019,9,22,17,30,228,24,37,8.8,24.5,969,36.74,195,1.3,0.14
2019,9,22,18,30,0,0,0,10.4,22.400000000000002,970,46.59,192,1.1,0.14
2019,9,22,19,30,0,0,0,11.600000000000001,21.5,970,53.11,176,1,0.14
2019,9,22,20,30,0,0,0,12,20.700000000000003,971,57.480000000000004,155,1.1,0.14
2019,9,22,21,30,0,0,0,12.3,20,970,61.04,137,1.2000000000000002,0.14
2019,9,22,22,30,0,0,0,12.4,19.5,970,63.64,122,1.3,0.14
2019,9,22,23,30,0,0,0,12.200000000000001,19.200000000000003,970,64.05,111,1.4000000000000001,0.14
2019,9,23,0,30,0,0,0,11.700000000000001,19.200000000000003,970,61.800000000000004,101,1.4000000000000001,0.14
2019,9,23,1,30,0,0,0,11.200000000000001,19.1,970,60.29,93,1.3,0.14
2019,9,23,2,30,0,0,0,11,19,970,59.84,90,1.2000000000000002,0.14
2019,9,23,3,30,0,0,0,11,18.6,970,61.08,96,1.1,0.14
2019,9,23,4,30,0,0,0,11.100000000000001,18,970,63.97,103,1.2000000000000002,0.14
2019,9,23,5,30,0,0,0,11.4,18.1,970,65.06,106,1.3,0.14
2019,9,23,6,30,486,44,123,11.9,19.700000000000003,971,60.660000000000004,110,1.7000000000000002,0.14
2019,9,23,7,30,542,95,293,12.200000000000001,22.400000000000002,971,52.57,122,2.2,0.14
2019,9,23,8,30,844,83,543,10.700000000000001,24.8,972,40.99,137,2.4000000000000004,0.14
