,Day,Month,Year,Hour,Demand (kWh),Temp (C),Humidity
7233,22,Feb,2019,5,4.061438482704405,1.5,82.66
7234,22,Feb,2019,6,10.165865566037743,3.1,73.47
7235,22,Feb,2019,7,6.947167649371071,5.800000000000001,65.38
7236,22,Feb,2019,8,3.5064905660377383,8.4,54.78
7237,22,Feb,2019,9,0.8181811320754719,10.5,40.72
7238,22,Feb,2019,10,0.0,11.8,34.21
7239,22,Feb,2019,11,0.0,12.700000000000001,30.150000000000002
7240,22,Feb,2019,12,0.0,13.3,28.650000000000002
7241,22,Feb,2019,13,0.0,13.4,29.52
7242,22,Feb,2019,14,0.0,13.100000000000001,31.060000000000002
7243,22,Feb,2019,15,1.3785205479452056,12.8,33.33
7244,22,Feb,2019,16,13.166168936181784,9.8,54.980000000000004
7245,22,Feb,2019,17,31.997022064710162,7.800000000000001,70.25
7246,22,Feb,2019,18,61.14134648199908,7.1000000000000005,73.46000000000001
7247,22,Feb,2019,19,54.52571446479298,6.800000000000001,75.53
7248,22,Feb,2019,20,50.38126034860196,6.4,77.04
7249,22,Feb,2019,21,45.965155966223435,5.9,77.81
7250,22,Feb,2019,22,49.61442063402368,5.300000000000001,78.35000000000001
7251,22,Feb,2019,23,32.794958488872666,4.7,79.92
7252,23,Feb,2019,0,21.85836887392903,4.2,82.35000000000001
7253,23,Feb,2019,1,18.295237689401464,3.9000000000000004,84
7254,23,Feb,2019,2,18.84179388863394,3.7,84.85000000000001
7255,23,Feb,2019,3,16.306571881894882,3.6,85.24
7256,23,Feb,2019,4,12.093515987745937,3.5,86.06
7257,23,Feb,2019,5,7.636166430223817,3.7,85.87
7258,23,Feb,2019,6,10.71377335039595,5.4,79.10000000000001
7259,23,Feb,2019,7,4.681512877927341,8.1,75.24
7260,23,Feb,2019,8,4.172021352503612,10.4,66.91
7261,23,Feb,2019,9,4.172021352503612,12.100000000000001,55.39
7262,23,Feb,2019,10,4.172021352503612,13.200000000000001,47.84
7263,23,Feb,2019,11,4.172021352503612,13.9,44.06
7264,23,Feb,2019,12,4.172021352503612,14.100000000000001,42.97
7265,23,Feb,2019,13,4.172021352503612,14,43.85
7266,23,Feb,2019,14,4.172021352503612,13.600000000000001,46.33
7267,23,Feb,2019,15,3.6464106967659076,13.3,48.85
7268,23,Feb,2019,16,3.976494055165667,10.4,66.52
7269,23,Feb,2019,17,10.98690224920865,8.4,83.05
7270,23,Feb,2019,18,10.600120046780964,7.9,85.10000000000001
7271,23,Feb,2019,19,16.609732024650434,7.9,86.23
7272,23,Feb,2019,20,20.568487472508767,8.1,84.63
7273,23,Feb,2019,21,18.151895482140244,8.1,83.05
7274,23,Feb,2019,22,19.704779969221327,8,81.26
7275,23,Feb,2019,23,17.24908755588037,7.6000000000000005,80.79
7276,24,Feb,2019,0,12.560531800133498,6.9,81.35000000000001
7277,24,Feb,2019,1,9.880455438677606,6.300000000000001,80.26
7278,24,Feb,2019,2,4.698757831464571,5.9,79.13
7279,24,Feb,2019,3,0.8231999999999997,5.5,77.8
7280,24,Feb,2019,4,1.3818000000000008,5.300000000000001,75.27
7281,24,Feb,2019,5,0.0,5.300000000000001,72.72
7282,24,Feb,2019,6,0.0,6.7,66.29
7283,24,Feb,2019,7,0.0,9.3,62.93
7284,24,Feb,2019,8,0.0,11.9,50.39
7285,24,Feb,2019,9,0.6073241313660157,14.3,41.9
7286,24,Feb,2019,10,0.8603021335595887,15.9,37.82
7287,24,Feb,2019,11,0.8603021335595887,17.1,35.36
7288,24,Feb,2019,12,0.8603021335595887,17.7,35.7
7289,24,Feb,2019,13,0.8603021335595887,17.7,37.24
7290,24,Feb,2019,14,0.8603021335595887,17.2,39.71
7291,24,Feb,2019,15,0.8603021335595887,16.8,42.39
7292,24,Feb,2019,16,0.8603021335595887,13.9,61.35
7293,24,Feb,2019,17,0.8603021335595887,12.3,69.22
7294,24,Feb,2019,18,1.7114171778073763,11.700000000000001,69.21000000000001
7295,24,Feb,2019,19,13.791427486850706,11.4,70.51
7296,24,Feb,2019,20,25.755916345757704,11.100000000000001,71.91
7297,24,Feb,2019,21,15.520238459990798,10.600000000000001,74.46000000000001
7298,24,Feb,2019,22,17.348088817212076,10,78.29
7299,24,Feb,2019,23,21.350425442262974,9.4,82.2
7300,25,Feb,2019,0,46.44022921375621,9.1,84.91
7301,25,Feb,2019,1,37.66185312006387,8.9,86.73
7302,25,Feb,2019,2,23.91870292070652,8.8,87.75
7303,25,Feb,2019,3,15.60583073045953,8.700000000000001,88.72
7304,25,Feb,2019,4,15.811563578692379,8.5,90.15
7305,25,Feb,2019,5,13.899907916398792,8.6,88.74
7306,25,Feb,2019,6,12.188758491111438,9.600000000000001,81.57000000000001
7307,25,Feb,2019,7,8.185461193814131,11.600000000000001,77.23
7308,25,Feb,2019,8,6.02983957219251,13.700000000000001,66.75
7309,25,Feb,2019,9,6.02983957219251,15.5,58.11
7310,25,Feb,2019,10,6.02983957219251,16.5,55.38
7311,25,Feb,2019,11,6.02983957219251,17,55.29
7312,25,Feb,2019,12,1.7084545454545448,17.2,56.08
7313,25,Feb,2019,13,0.0,17.1,56.79
7314,25,Feb,2019,14,0.0,16.6,58.34
7315,25,Feb,2019,15,2.537263157894738,16.3,59.11
7316,25,Feb,2019,16,9.118774443049594,13.600000000000001,73.57000000000001
7317,25,Feb,2019,17,22.734874507916217,11.9,87.5
7318,25,Feb,2019,18,44.97651460559376,11.4,87.42
7319,25,Feb,2019,19,60.655982396023184,11.100000000000001,87.28
7320,25,Feb,2019,20,48.52339439863279,11,86.98
7321,25,Feb,2019,21,44.29236840798155,10.9,86.52
7322,25,Feb,2019,22,47.18332909597311,10.8,86.27
7323,25,Feb,2019,23,46.970378987707484,10.600000000000001,86.7
7324,26,Feb,2019,0,17.478246750479503,10.5,86.18
7325,26,Feb,2019,1,14.202192612504264,10.3,85.17
7326,26,Feb,2019,2,9.643097122574607,9.9,83.81
7327,26,Feb,2019,3,14.50085724855941,9.4,82.71000000000001
7328,26,Feb,2019,4,18.878939193524374,9.1,80.75
7329,26,Feb,2019,5,19.212943947893244,9.200000000000001,76.62
7330,26,Feb,2019,6,6.9140336134453815,10.4,66.13
7331,26,Feb,2019,7,0.11714285714285713,11.8,69.62
7332,26,Feb,2019,8,0.0,12.600000000000001,64.58
7333,26,Feb,2019,9,0.0,13,61.03
7334,26,Feb,2019,10,0.0,13.600000000000001,60.88
7335,26,Feb,2019,11,0.0,14.3,58.980000000000004
7336,26,Feb,2019,12,0.0,14.600000000000001,58.29
7337,26,Feb,2019,13,0.0,14.600000000000001,59.99
7338,26,Feb,2019,14,0.0,14.100000000000001,64.41
7339,26,Feb,2019,15,0.0,13.8,69.83
7340,26,Feb,2019,16,2.86036424134871,11.9,87.01
7341,26,Feb,2019,17,28.170407401571804,10.9,92.44
7342,26,Feb,2019,18,57.22372118480705,10.600000000000001,93.49
7343,26,Feb,2019,19,55.34663679239129,10.4,95.69
7344,26,Feb,2019,20,42.018983090909245,10.100000000000001,98.36
7345,26,Feb,2019,21,33.560494145331624,9.8,100
7346,26,Feb,2019,22,33.3821058259096,9.9,99.59
7347,26,Feb,2019,23,23.762931044485686,10,98.76
7348,27,Feb,2019,0,18.301724780120406,10,97.98
7349,27,Feb,2019,1,13.267342470874574,9.9,97.38
7350,27,Feb,2019,2,4.913767427683358,9.700000000000001,97.34
7351,27,Feb,2019,3,4.246696337121394,9.5,97.18
7352,27,Feb,2019,4,6.4300518850769794,9.3,96.96000000000001
7353,27,Feb,2019,5,7.9790985574008895,9.3,95.39
7354,27,Feb,2019,6,2.8328495575221226,9.8,91.49
7355,27,Feb,2019,7,0.0,10.9,85.47
7356,27,Feb,2019,8,0.0,12.3,76.39
7357,27,Feb,2019,9,0.0,13.9,66.73
7358,27,Feb,2019,10,0.0,15.100000000000001,61.690000000000005
7359,27,Feb,2019,11,0.0,15.9,59.75
7360,27,Feb,2019,12,0.0,16.2,61.33
7361,27,Feb,2019,13,0.0,16.1,64.87
7362,27,Feb,2019,14,0.0,15.700000000000001,69.06
7363,27,Feb,2019,15,2.198424657534247,15.4,71.99
7364,27,Feb,2019,16,3.003142593927741,13.600000000000001,81.68
7365,27,Feb,2019,17,18.326963809919047,12.4,90.58
7366,27,Feb,2019,18,46.27811335971158,11.700000000000001,95.08
7367,27,Feb,2019,19,47.37298797901675,11.5,95.82000000000001
7368,27,Feb,2019,20,36.87727898292062,11.5,95.49
7369,27,Feb,2019,21,29.124712187482928,11.600000000000001,94.86
7370,27,Feb,2019,22,26.061215424294037,11.600000000000001,94.92
7371,27,Feb,2019,23,19.43635191292952,11.600000000000001,94.73
7372,28,Feb,2019,0,10.241658716809956,11.4,95.8
7373,28,Feb,2019,1,7.8434336008660965,11.200000000000001,96.16
7374,28,Feb,2019,2,8.839219249344772,11.100000000000001,95.9
7375,28,Feb,2019,3,24.14903453532706,11.100000000000001,95.85000000000001
7376,28,Feb,2019,4,22.150395007596646,11,96.59
7377,28,Feb,2019,5,11.570393323564536,11.100000000000001,96.31
7378,28,Feb,2019,6,15.237552631578948,11.4,95.06
7379,28,Feb,2019,7,13.297052805643354,12.3,92.26
7380,28,Feb,2019,8,9.773213205991482,13.3,89.59
7381,28,Feb,2019,9,9.773213205991482,14.3,86.61
7382,28,Feb,2019,10,6.913897416517793,15.3,81.53
7383,28,Feb,2019,11,6.7096605744125295,16.2,76.69
7384,28,Feb,2019,12,6.7096605744125295,16.400000000000002,76
7385,28,Feb,2019,13,3.3548302872062683,15.9,78.62
7386,28,Feb,2019,14,0.0,15.4,80.89
7387,28,Feb,2019,15,0.0,15.3,80.38
7388,28,Feb,2019,16,0.7066155305885623,14.100000000000001,86.05
7389,28,Feb,2019,17,14.185966378592072,12.8,94.98
7390,28,Feb,2019,18,32.319859143151675,11.9,98.34
7391,28,Feb,2019,19,38.44795861810454,11.600000000000001,99.5
7392,28,Feb,2019,20,33.827446281874884,11.4,99.94
7393,28,Feb,2019,21,24.85207971165008,11.3,99.74000000000001
7394,28,Feb,2019,22,20.548588166268633,11.5,97.89
7395,28,Feb,2019,23,17.85361631526998,11.5,97.64
7396,1,Mar,2019,0,18.089754556256082,11.5,97.35000000000001
7397,1,Mar,2019,1,7.949053559349834,11.4,97.94
7398,1,Mar,2019,2,6.823568622596303,11.3,98.33
7399,1,Mar,2019,3,11.188282110854349,11.200000000000001,98.67
7400,1,Mar,2019,4,13.467942030560469,11,98.96000000000001
7401,1,Mar,2019,5,7.016275524025132,11,97.96000000000001
7402,1,Mar,2019,6,5.422029262288573,11.5,94.37
7403,1,Mar,2019,7,4.707478777002545,12.700000000000001,89.60000000000001
7404,1,Mar,2019,8,4.867471018381855,13.9,84
7405,1,Mar,2019,9,4.867471018381855,15,77.02
7406,1,Mar,2019,10,4.867471018381855,16,72.57000000000001
7407,1,Mar,2019,11,2.012315376358514,16.5,68.98
7408,1,Mar,2019,12,1.371362068965518,16.6,66.44
7409,1,Mar,2019,13,1.371362068965518,16.8,64.84
7410,1,Mar,2019,14,1.371362068965518,16.400000000000002,66.21000000000001
7411,1,Mar,2019,15,3.368414700544466,15.8,68.39
7412,1,Mar,2019,16,5.46096147406661,13.700000000000001,81.34
7413,1,Mar,2019,17,16.048409414095826,12.5,91.43
7414,1,Mar,2019,18,44.25744750834249,12,95.38
7415,1,Mar,2019,19,55.6988414164615,11.9,95.95
7416,1,Mar,2019,20,40.74880925491318,11.8,96.51
7417,1,Mar,2019,21,28.084103702073744,11.5,97.5
7418,1,Mar,2019,22,33.41436555182403,11.3,97.8
7419,1,Mar,2019,23,32.92044789634429,11.200000000000001,97.55
7420,2,Mar,2019,0,12.851667054113769,11.100000000000001,97.69
7421,2,Mar,2019,1,7.508817153649266,10.8,98.86
7422,2,Mar,2019,2,1.7055025974025968,10.700000000000001,98.37
7423,2,Mar,2019,3,0.11458241758241758,10.9,97.60000000000001
7424,2,Mar,2019,4,3.437472527472531,11.200000000000001,97.28
7425,2,Mar,2019,5,3.437472527472531,11.4,96.92
7426,2,Mar,2019,6,3.437472527472531,11.700000000000001,95.10000000000001
7427,2,Mar,2019,7,0.0,12.100000000000001,94.47
7428,2,Mar,2019,8,0.0,12.600000000000001,94.33
7429,2,Mar,2019,9,0.0,13.100000000000001,94.18
7430,2,Mar,2019,10,0.0,13.8,93.17
7431,2,Mar,2019,11,0.0,14.600000000000001,91.46000000000001
7432,2,Mar,2019,12,0.0,15.200000000000001,89.17
7433,2,Mar,2019,13,0.0,15.3,87.43
7434,2,Mar,2019,14,0.0,15,88.89
7435,2,Mar,2019,15,0.0,14.8,89.53
7436,2,Mar,2019,16,1.00925,13.700000000000001,96.01
7437,2,Mar,2019,17,5.505000000000008,13.200000000000001,98.34
7438,2,Mar,2019,18,7.442655723905725,12.700000000000001,99.66
7439,2,Mar,2019,19,16.945017247620715,12.3,99.37
7440,2,Mar,2019,20,13.81054523656605,11.9,99.76
7441,2,Mar,2019,21,6.440115606936421,11.5,100
7442,2,Mar,2019,22,6.160911790512585,11.200000000000001,100
7443,2,Mar,2019,23,12.072517589292879,11.200000000000001,99.63
7444,3,Mar,2019,0,34.257316716931896,11.100000000000001,100
7445,3,Mar,2019,1,26.683119321547245,11,100
7446,3,Mar,2019,2,11.776991300344552,10.9,99.54
7447,3,Mar,2019,3,4.765168384879728,10.8,99.34
7448,3,Mar,2019,4,2.679772511848341,10.700000000000001,99.06
7449,3,Mar,2019,5,4.269208783570297,10.700000000000001,97.89
7450,3,Mar,2019,6,8.138475450236964,11.100000000000001,95.32000000000001
7451,3,Mar,2019,7,7.264636587677725,11.700000000000001,92.77
7452,3,Mar,2019,8,4.64312,12.3,88.41
7453,3,Mar,2019,9,4.64312,13.100000000000001,83.76
7454,3,Mar,2019,10,4.64312,13.9,79.46000000000001
7455,3,Mar,2019,11,4.64312,14.5,76.47
7456,3,Mar,2019,12,4.64312,14.4,77.38
7457,3,Mar,2019,13,4.64312,13.8,80.28
7458,3,Mar,2019,14,4.64312,13.200000000000001,83.01
7459,3,Mar,2019,15,4.64312,12.9,83.84
7460,3,Mar,2019,16,4.64312,11.9,89.12
7461,3,Mar,2019,17,5.11862,11.200000000000001,93.76
7462,3,Mar,2019,18,2.0232066666666673,10.9,95.42
7463,3,Mar,2019,19,4.566224242424242,10.700000000000001,95.98
7464,3,Mar,2019,20,6.517454545454541,10.700000000000001,95.82000000000001
7465,3,Mar,2019,21,13.626879235330486,10.8,95.57000000000001
7466,3,Mar,2019,22,13.31486412379384,10.8,95.69
7467,3,Mar,2019,23,30.591982129293473,10.600000000000001,96.92
7468,4,Mar,2019,0,20.729471379214566,10.4,97.48
7469,4,Mar,2019,1,11.14349198390441,10.200000000000001,97.95
7470,4,Mar,2019,2,5.044612773447325,10,97.88
7471,4,Mar,2019,3,0.0,9.8,97.13
7472,4,Mar,2019,4,0.0,9.600000000000001,95.87
7473,4,Mar,2019,5,0.0,9.5,92.71000000000001
7474,4,Mar,2019,6,0.0,9.9,88.51
7475,4,Mar,2019,7,0.0,11,82.5
7476,4,Mar,2019,8,0.0,12.5,74.32000000000001
7477,4,Mar,2019,9,0.0,14.3,64.93
7478,4,Mar,2019,10,0.0,15.8,58.230000000000004
7479,4,Mar,2019,11,0.0,16.900000000000002,54.96
7480,4,Mar,2019,12,0.0,17.3,55.43
7481,4,Mar,2019,13,0.0,17.1,57.97
7482,4,Mar,2019,14,0.0,16.1,62.89
7483,4,Mar,2019,15,0.0,15.3,67.68
7484,4,Mar,2019,16,6.580914512098873,12.4,83.11
7485,4,Mar,2019,17,30.450197823794262,11.100000000000001,91.2
7486,4,Mar,2019,18,59.42169234828226,10.600000000000001,92.75
7487,4,Mar,2019,19,71.81320580425665,10.5,92.60000000000001
7488,4,Mar,2019,20,63.54245108718572,10.5,92.47
7489,4,Mar,2019,21,38.21127209450628,10.600000000000001,92.27
7490,4,Mar,2019,22,25.723900192337425,10.700000000000001,92.32000000000001
7491,4,Mar,2019,23,23.585790000972207,10.8,90.68
7492,5,Mar,2019,0,12.695459660337075,10.700000000000001,91.55
7493,5,Mar,2019,1,15.49394939525258,10.700000000000001,93.17
7494,5,Mar,2019,2,10.46258599322439,10.5,93.67
7495,5,Mar,2019,3,10.876503992537323,9.9,95.88
7496,5,Mar,2019,4,16.671676166450364,9.3,96.55
7497,5,Mar,2019,5,15.789403122972107,9.3,94.64
7498,5,Mar,2019,6,12.534460034937885,10.9,85.49
7499,5,Mar,2019,7,0.6957142857142856,13.5,75.72
7500,5,Mar,2019,8,0.0,15.8,66.16
7501,5,Mar,2019,9,0.0,17.1,58.18
7502,5,Mar,2019,10,0.0,17.2,56.99
7503,5,Mar,2019,11,0.0,17.1,58.82
7504,5,Mar,2019,12,0.0,17.400000000000002,58.19
7505,5,Mar,2019,13,0.0,17.6,57.06
7506,5,Mar,2019,14,0.0,17,59
7507,5,Mar,2019,15,0.0,16.5,60.160000000000004
7508,5,Mar,2019,16,0.8431190179563256,14.200000000000001,70.5
7509,5,Mar,2019,17,13.10872612480178,12.4,86.86
7510,5,Mar,2019,18,48.158751516716684,11.5,90.85000000000001
7511,5,Mar,2019,19,53.07303805719486,11.100000000000001,91.38
7512,5,Mar,2019,20,35.73558040930191,11.200000000000001,87.95
7513,5,Mar,2019,21,24.645914846505335,11.5,88.14
7514,5,Mar,2019,22,24.839128973213782,11.5,90.28
7515,5,Mar,2019,23,15.829988402883362,11.600000000000001,90.17
7516,6,Mar,2019,0,15.625218940464308,11.700000000000001,89.76
7517,6,Mar,2019,1,13.38106635138217,11.600000000000001,90.61
7518,6,Mar,2019,2,4.438983636069028,11.600000000000001,92.3
7519,6,Mar,2019,3,6.90998223802823,11.600000000000001,95.36
7520,6,Mar,2019,4,14.455548974225888,11.600000000000001,95.89
7521,6,Mar,2019,5,23.877835536500424,11.600000000000001,95.72
7522,6,Mar,2019,6,20.811057908779706,12,94.28
7523,6,Mar,2019,7,0.0,12.5,93.86
7524,6,Mar,2019,8,0.0,13.200000000000001,92.67
7525,6,Mar,2019,9,0.0,14.100000000000001,90.48
7526,6,Mar,2019,10,0.0,14.8,87.61
7527,6,Mar,2019,11,0.0,15.3,84.98
7528,6,Mar,2019,12,0.0,15.4,82.8
7529,6,Mar,2019,13,0.0,15.4,82.18
7530,6,Mar,2019,14,0.0,15.200000000000001,82.60000000000001
7531,6,Mar,2019,15,2.7426,15,82.36
7532,6,Mar,2019,16,1.4941385892116181,13.5,89.82000000000001
7533,6,Mar,2019,17,5.346786236774711,12.5,97.44
7534,6,Mar,2019,18,54.056134766567816,12,99.53
7535,6,Mar,2019,19,23.50013881419968,11.700000000000001,99.03
7536,6,Mar,2019,20,22.284378126699462,11.4,98.74000000000001
7537,6,Mar,2019,21,22.57289969607785,11.200000000000001,98.39
7538,6,Mar,2019,22,25.395342280943805,11,98.12
7539,6,Mar,2019,23,24.591887904075307,10.700000000000001,97.86
7540,7,Mar,2019,0,14.75211555134105,10.4,97.77
7541,7,Mar,2019,1,4.180605519339485,10,97.67
7542,7,Mar,2019,2,6.169489378315378,9.700000000000001,97.60000000000001
7543,7,Mar,2019,3,10.805394338100434,9.5,97.67
7544,7,Mar,2019,4,11.283760809408204,9.4,97.29
7545,7,Mar,2019,5,4.748731168396388,9.4,96.42
7546,7,Mar,2019,6,3.486206896551727,10,92.10000000000001
7547,7,Mar,2019,7,3.486206896551727,11.100000000000001,86.65
7548,7,Mar,2019,8,2.091724137931034,12.5,76.72
7549,7,Mar,2019,9,0.0,13.8,67.06
7550,7,Mar,2019,10,0.7896216216216213,14.5,62.870000000000005
7551,7,Mar,2019,11,0.12337837837837838,14.700000000000001,62.97
7552,7,Mar,2019,12,0.0,14.5,64.38
7553,7,Mar,2019,13,0.0,14.100000000000001,66.62
7554,7,Mar,2019,14,0.0,13.4,69.61
7555,7,Mar,2019,15,0.0,12.9,71.35000000000001
7556,7,Mar,2019,16,0.1353609022556391,11.100000000000001,79.5
7557,7,Mar,2019,17,21.47811852744088,10.100000000000001,85.68
7558,7,Mar,2019,18,50.15388133331915,9.600000000000001,90.60000000000001
7559,7,Mar,2019,19,50.49616509229756,9.3,92.28
7560,7,Mar,2019,20,49.060254451426026,9,91.96000000000001
7561,7,Mar,2019,21,36.504337166189266,8.700000000000001,91.99
7562,7,Mar,2019,22,33.84118735521645,8.4,91.81
7563,7,Mar,2019,23,25.530460475919618,8,92.04
7564,8,Mar,2019,0,12.462208068563008,7.7,91.59
7565,8,Mar,2019,1,9.31195146274294,7.2,92.32000000000001
7566,8,Mar,2019,2,10.933945477774472,6.7,92.81
7567,8,Mar,2019,3,8.679475539125033,6.4,93.09
7568,8,Mar,2019,4,9.905461997817167,6.1000000000000005,93.66
7569,8,Mar,2019,5,17.265501239364472,6.300000000000001,90.98
7570,8,Mar,2019,6,22.17206185651044,7.6000000000000005,84.77
7571,8,Mar,2019,7,9.919573172932335,9.200000000000001,78.71000000000001
7572,8,Mar,2019,8,0.15425563909774434,10.4,69.47
7573,8,Mar,2019,9,0.0,11.600000000000001,59.27
7574,8,Mar,2019,10,0.0,12.600000000000001,53.08
7575,8,Mar,2019,11,0.0,13.3,49.800000000000004
7576,8,Mar,2019,12,0.0,13.600000000000001,49.2
7577,8,Mar,2019,13,0.0,13.5,50.65
7578,8,Mar,2019,14,0.0,13.100000000000001,52.97
7579,8,Mar,2019,15,2.5569729729729733,12.8,54.9
7580,8,Mar,2019,16,2.477940890947499,10.9,64.3
7581,8,Mar,2019,17,20.571427475526484,9.1,81.41
7582,8,Mar,2019,18,42.078835687726176,8.1,88.82000000000001
7583,8,Mar,2019,19,48.29796337445812,7.9,89.21000000000001
7584,8,Mar,2019,20,45.18427774130931,7.800000000000001,87.85000000000001
7585,8,Mar,2019,21,41.08721048456447,7.7,86.68
7586,8,Mar,2019,22,41.292313163271785,7.6000000000000005,85.83
7587,8,Mar,2019,23,31.238558666538268,7.300000000000001,86.56
7588,9,Mar,2019,0,5.821418764302064,7,87.51
7589,9,Mar,2019,1,6.021157679772557,6.7,88.65
7590,9,Mar,2019,2,8.152494071146243,6.300000000000001,90.55
7591,9,Mar,2019,3,6.418363636363634,5.9,91.91
7592,9,Mar,2019,4,8.463179728317659,5.5,93.44
7593,9,Mar,2019,5,5.824283908045977,5.5,92.59
7594,9,Mar,2019,6,0.0,6.9,84.73
7595,9,Mar,2019,7,6.173970149253724,9.200000000000001,75.9
7596,9,Mar,2019,8,6.614968017057561,11,64.87
7597,9,Mar,2019,9,6.614968017057561,12.3,57.910000000000004
7598,9,Mar,2019,10,6.614968017057561,13.200000000000001,54.910000000000004
7599,9,Mar,2019,11,6.614968017057561,13.600000000000001,54.5
7600,9,Mar,2019,12,6.614968017057561,13.8,55.13
7601,9,Mar,2019,13,6.614968017057561,13.600000000000001,56.81
7602,9,Mar,2019,14,5.843221748400846,12.9,60.07
7603,9,Mar,2019,15,0.0,12.5,62.08
7604,9,Mar,2019,16,0.0,10.200000000000001,72.72
7605,9,Mar,2019,17,0.0,8.700000000000001,83.62
7606,9,Mar,2019,18,1.0434009900990098,8,89.95
7607,9,Mar,2019,19,8.667028747611605,7.800000000000001,91.67
7608,9,Mar,2019,20,5.545283133576515,7.800000000000001,91.2
7609,9,Mar,2019,21,10.275880167398189,7.7,91.10000000000001
7610,9,Mar,2019,22,5.223406961314691,7.6000000000000005,90.26
7611,9,Mar,2019,23,2.2791022120518702,7.7,88.48
7612,10,Mar,2019,0,11.386263872555661,7.800000000000001,87.24
7613,10,Mar,2019,1,9.324648081579754,7.9,85.88
7614,10,Mar,2019,2,7.259013219194432,7.9,85.06
7615,10,Mar,2019,3,0.2683550295857988,7.9,84.41
7616,10,Mar,2019,4,2.3110524277758415,7.9,84.27
7617,10,Mar,2019,5,4.71023992777584,8,83.84
7618,10,Mar,2019,6,4.8823967325095685,8.200000000000001,83.46000000000001
7619,10,Mar,2019,7,1.2439558823529413,8.8,81.21000000000001
7620,10,Mar,2019,8,0.0,9.700000000000001,75.72
7621,10,Mar,2019,9,0.0,10.8,68.07000000000001
7622,10,Mar,2019,10,0.0,11.5,62.620000000000005
7623,10,Mar,2019,11,0.0,11.9,59.660000000000004
7624,10,Mar,2019,12,0.0,12,59.32
7625,10,Mar,2019,13,0.0,11.9,60.53
7626,10,Mar,2019,14,0.0,11.600000000000001,62.870000000000005
7627,10,Mar,2019,15,0.0,11.5,64.75
7628,10,Mar,2019,16,0.0,10.3,72.56
7629,10,Mar,2019,17,2.1289999999999996,8.9,86.43
7630,10,Mar,2019,18,2.1289999999999996,8.200000000000001,91.55
7631,10,Mar,2019,19,0.0,8.4,90.9
7632,10,Mar,2019,20,8.61314895238095,8.700000000000001,88.91
7633,10,Mar,2019,21,10.641039866332493,8.700000000000001,88.51
7634,10,Mar,2019,22,14.614084267918868,8.5,89.17
7635,10,Mar,2019,23,17.197801740037825,8.1,90.08
7636,11,Mar,2019,0,10.011622659778363,7.6000000000000005,91.78
7637,11,Mar,2019,1,7.580104484252596,7.2,92.2
7638,11,Mar,2019,2,7.593868494625885,6.9,91.25
7639,11,Mar,2019,3,15.020285634287257,6.7,90.06
7640,11,Mar,2019,4,20.05439027415687,6.6000000000000005,88.8
7641,11,Mar,2019,5,12.507543305370962,6.9,84.97
7642,11,Mar,2019,6,10.28390151432618,8.5,77.07000000000001
7643,11,Mar,2019,7,6.443065693430659,10.700000000000001,69.27
7644,11,Mar,2019,8,6.443065693430659,12.8,60.88
7645,11,Mar,2019,9,6.443065693430659,14.3,54.46
7646,11,Mar,2019,10,2.362457420924574,15.100000000000001,52.410000000000004
7647,11,Mar,2019,11,0.0,15.4,50.75
7648,11,Mar,2019,12,0.0,15.4,50.31
7649,11,Mar,2019,13,0.0,15.3,50.410000000000004
7650,11,Mar,2019,14,2.032540540540539,14.9,52.19
7651,11,Mar,2019,15,2.1454594594594583,14.700000000000001,54.45
7652,11,Mar,2019,16,14.307743675249318,13.100000000000001,67.26
7653,11,Mar,2019,17,45.72709362054626,11.9,73.4
7654,11,Mar,2019,18,54.28331774204994,11.200000000000001,76.55
7655,11,Mar,2019,19,46.21911334605347,10.8,78.88
7656,11,Mar,2019,20,34.13784964425464,10.4,81.15
7657,11,Mar,2019,21,32.053449899619196,10,83.28
7658,11,Mar,2019,22,21.537863981226824,9.600000000000001,85.22
7659,11,Mar,2019,23,14.70119722298562,9.3,86.52
7660,12,Mar,2019,0,12.259049051471218,9.200000000000001,86.59
7661,12,Mar,2019,1,8.842395042777754,9.1,87.58
7662,12,Mar,2019,2,14.20881809768864,9,88.23
7663,12,Mar,2019,3,24.147895257499925,9,87.66
7664,12,Mar,2019,4,17.521266359924745,8.700000000000001,88.51
7665,12,Mar,2019,5,8.017973765413277,8.700000000000001,86.38
7666,12,Mar,2019,6,9.740688199016486,9.8,80.64
7667,12,Mar,2019,7,7.107695245781384,11.700000000000001,74.92
7668,12,Mar,2019,8,6.121759438192745,13.700000000000001,66.64
7669,12,Mar,2019,9,2.6255605381165923,15.600000000000001,58.04
7670,12,Mar,2019,10,0.0,17.2,51.69
7671,12,Mar,2019,11,0.0,18.3,47.870000000000005
7672,12,Mar,2019,12,0.0,18.900000000000002,45.37
7673,12,Mar,2019,13,0.0,19,44.68
7674,12,Mar,2019,14,2.7146252119841736,18.5,45.86
7675,12,Mar,2019,15,5.078784734437044,18.1,47.86
7676,12,Mar,2019,16,16.686469378469578,15.100000000000001,63.18
7677,12,Mar,2019,17,57.23036341689974,12.700000000000001,81.37
7678,12,Mar,2019,18,76.5697917807543,11.3,87.23
7679,12,Mar,2019,19,55.370695394611516,10.700000000000001,90.34
7680,12,Mar,2019,20,58.16668039907612,10.100000000000001,93.67
7681,12,Mar,2019,21,42.98948592240311,9.4,96.96000000000001
